VISIT_ID,COOKIE_ID,PAGE_ID,EVENT_TYPE,SEQUENCE_NUMBER,EVENT_TIME
d311fa,34173c,13,3,18,2020-02-02 01:56:07.694
0da47b,c16a53,2,1,1,2020-02-13 18:21:13.193
0da47b,c16a53,2,4,2,2020-02-13 18:21:45.419
0da47b,c16a53,2,5,3,2020-02-13 18:21:59.523
0da47b,c16a53,3,1,4,2020-02-13 18:22:45.186
0da47b,c16a53,5,1,5,2020-02-13 18:23:17.372
0da47b,c16a53,5,2,6,2020-02-13 18:24:00.203
0da47b,c16a53,7,1,7,2020-02-13 18:24:53.128
0da47b,c16a53,7,2,8,2020-02-13 18:25:35.028
0da47b,c16a53,8,1,9,2020-02-13 18:25:37.157
0da47b,c16a53,8,2,10,2020-02-13 18:26:31.018
0da47b,c16a53,10,1,11,2020-02-13 18:27:01.525
0da47b,c16a53,10,2,12,2020-02-13 18:27:02.025
0da47b,c16a53,11,1,13,2020-02-13 18:27:10.544
0da47b,c16a53,11,2,14,2020-02-13 18:28:08.712
0da47b,c16a53,12,1,15,2020-02-13 18:28:26.595
0da47b,c16a53,13,3,16,2020-02-13 18:28:52.421
c2aad0,6364d3,2,1,1,2020-02-17 03:37:03.812
c2aad0,6364d3,2,4,2,2020-02-17 03:37:59.292
c2aad0,6364d3,2,5,3,2020-02-17 03:38:27.260
c2aad0,6364d3,3,1,4,2020-02-17 03:38:29.722
c2aad0,6364d3,3,2,5,2020-02-17 03:38:33.494
c2aad0,6364d3,5,1,6,2020-02-17 03:39:11.606
c2aad0,6364d3,5,2,7,2020-02-17 03:40:04.715
c2aad0,6364d3,6,1,8,2020-02-17 03:40:58.065
c2aad0,6364d3,6,2,9,2020-02-17 03:41:44.886
c2aad0,6364d3,8,1,10,2020-02-17 03:42:27.287
c2aad0,6364d3,8,2,11,2020-02-17 03:42:54.429
c2aad0,6364d3,9,1,12,2020-02-17 03:43:47.843
c2aad0,6364d3,9,2,13,2020-02-17 03:43:52.012
c2aad0,6364d3,10,1,14,2020-02-17 03:44:22.296
c2aad0,6364d3,11,1,15,2020-02-17 03:45:19.021
c2aad0,6364d3,11,2,16,2020-02-17 03:46:14.816
c2aad0,6364d3,12,1,17,2020-02-17 03:46:22.647
c2aad0,6364d3,13,3,18,2020-02-17 03:46:52.291
d4473e,182be0,2,1,1,2020-02-03 19:06:20.469
d4473e,182be0,2,4,2,2020-02-03 19:07:16.634
d4473e,182be0,2,5,3,2020-02-03 19:07:34.993
d4473e,182be0,3,1,4,2020-02-03 19:08:20.311
d4473e,182be0,3,2,5,2020-02-03 19:09:02.152
d4473e,182be0,4,1,6,2020-02-03 19:09:21.705
d4473e,182be0,4,2,7,2020-02-03 19:10:17.755
d4473e,182be0,5,1,8,2020-02-03 19:10:51.847
d4473e,182be0,5,2,9,2020-02-03 19:11:31.581
d4473e,182be0,8,1,10,2020-02-03 19:12:03.724
d4473e,182be0,8,2,11,2020-02-03 19:13:01.645
d4473e,182be0,10,1,12,2020-02-03 19:13:22.178
d4473e,182be0,10,2,13,2020-02-03 19:13:52.158
d4473e,182be0,12,1,14,2020-02-03 19:14:16.927
d4473e,182be0,13,3,15,2020-02-03 19:15:10.637
6a4075,e36985,2,1,1,2020-02-24 17:27:22.699
6a4075,e36985,2,4,2,2020-02-24 17:28:12.211
6a4075,e36985,3,1,3,2020-02-24 17:29:04.017
6a4075,e36985,4,1,4,2020-02-24 17:29:44.055
6a4075,e36985,6,1,5,2020-02-24 17:30:35.255
6a4075,e36985,6,2,6,2020-02-24 17:31:20.897
6a4075,e36985,8,1,7,2020-02-24 17:31:57.464
6a4075,e36985,8,2,8,2020-02-24 17:31:59.569
6a4075,e36985,9,1,9,2020-02-24 17:32:47.441
6a4075,e36985,10,1,10,2020-02-24 17:33:12.066
6a4075,e36985,10,2,11,2020-02-24 17:34:02.501
6a4075,e36985,12,1,12,2020-02-24 17:34:06.034
6a4075,e36985,13,3,13,2020-02-24 17:34:22.696
3b1710,1c383c,2,1,1,2020-01-22 14:12:15.486
6653e4,19ca14,2,1,1,2020-02-14 07:39:30.257
6653e4,19ca14,2,4,2,2020-02-14 07:39:40.590
6653e4,19ca14,3,1,3,2020-02-14 07:40:14.404
6653e4,19ca14,7,1,4,2020-02-14 07:40:55.817
6653e4,19ca14,9,1,5,2020-02-14 07:41:21.765
6653e4,19ca14,9,2,6,2020-02-14 07:42:10.913
6653e4,19ca14,11,1,7,2020-02-14 07:42:16.908
6653e4,19ca14,12,1,8,2020-02-14 07:42:20.844
6653e4,19ca14,13,3,9,2020-02-14 07:43:07.471
21a09d,a5bfc9,2,1,1,2020-02-03 22:20:35.076
a47e94,a5771b,2,1,1,2020-01-28 03:38:07.514
a47e94,a5771b,2,4,2,2020-01-28 03:38:17.829
a47e94,a5771b,2,5,3,2020-01-28 03:38:48.217
a47e94,a5771b,3,1,4,2020-01-28 03:39:06.190
a47e94,a5771b,3,2,5,2020-01-28 03:39:46.226
a47e94,a5771b,4,1,6,2020-01-28 03:40:03.904
a47e94,a5771b,4,2,7,2020-01-28 03:40:49.267
a47e94,a5771b,5,1,8,2020-01-28 03:41:05.331
a47e94,a5771b,5,2,9,2020-01-28 03:41:37.638
a47e94,a5771b,7,1,10,2020-01-28 03:41:48.765
a47e94,a5771b,7,2,11,2020-01-28 03:42:48.201
a47e94,a5771b,9,1,12,2020-01-28 03:43:11.619
a47e94,a5771b,9,2,13,2020-01-28 03:43:29.045
a47e94,a5771b,10,1,14,2020-01-28 03:43:40.901
a47e94,a5771b,10,2,15,2020-01-28 03:44:04.905
a47e94,a5771b,11,1,16,2020-01-28 03:44:57.261
a47e94,a5771b,11,2,17,2020-01-28 03:45:20.514
a47e94,a5771b,12,1,18,2020-01-28 03:45:40.955
a47e94,a5771b,13,3,19,2020-01-28 03:46:12.449
973d53,d67d8a,2,1,1,2020-01-13 09:49:25.457
0ffeaa,d64592,2,1,1,2020-02-07 17:17:36.006
3c3d44,3416a7,2,1,1,2020-01-09 15:44:01.418
b39532,a1d0c6,2,1,1,2020-02-29 03:01:08.835
83dfac,17e621,2,1,1,2020-02-22 18:10:57.408
83dfac,17e621,2,4,2,2020-02-22 18:11:24.516
83dfac,17e621,2,5,3,2020-02-22 18:11:42.326
83dfac,17e621,3,1,4,2020-02-22 18:12:04.468
83dfac,17e621,3,2,5,2020-02-22 18:12:59.077
83dfac,17e621,4,1,6,2020-02-22 18:13:21.485
83dfac,17e621,4,2,7,2020-02-22 18:13:32.995
83dfac,17e621,5,1,8,2020-02-22 18:14:01.582
83dfac,17e621,5,2,9,2020-02-22 18:14:08.085
83dfac,17e621,6,1,10,2020-02-22 18:14:28.442
83dfac,17e621,7,1,11,2020-02-22 18:15:27.177
83dfac,17e621,7,2,12,2020-02-22 18:15:51.788
83dfac,17e621,8,1,13,2020-02-22 18:16:05.225
83dfac,17e621,8,2,14,2020-02-22 18:16:45.057
83dfac,17e621,10,1,15,2020-02-22 18:17:22.039
7c10b0,f71771,2,1,1,2020-01-08 05:03:49.085
bd6a32,6c8349,2,1,1,2020-02-09 10:12:29.168
bd6a32,6c8349,2,4,2,2020-02-09 10:13:12.094
bd6a32,6c8349,2,5,3,2020-02-09 10:13:46.446
bd6a32,6c8349,6,1,4,2020-02-09 10:13:48.720
bd6a32,6c8349,8,1,5,2020-02-09 10:13:56.368
bd6a32,6c8349,8,2,6,2020-02-09 10:14:17.110
bd6a32,6c8349,9,1,7,2020-02-09 10:14:48.481
bd6a32,6c8349,10,1,8,2020-02-09 10:15:18.876
bd6a32,6c8349,10,2,9,2020-02-09 10:16:01.359
bd6a32,6c8349,11,1,10,2020-02-09 10:16:06.037
bd6a32,6c8349,11,2,11,2020-02-09 10:17:03.224
bd6a32,6c8349,12,1,12,2020-02-09 10:17:19.589
bd6a32,6c8349,13,3,13,2020-02-09 10:17:24.411
e451a8,d9d4f4,2,1,1,2020-01-25 20:51:07.689
e451a8,d9d4f4,2,4,2,2020-01-25 20:51:19.295
e451a8,d9d4f4,2,5,3,2020-01-25 20:51:39.242
e451a8,d9d4f4,3,1,4,2020-01-25 20:52:21.367
e451a8,d9d4f4,3,2,5,2020-01-25 20:52:25.692
e451a8,d9d4f4,4,1,6,2020-01-25 20:52:52.849
e451a8,d9d4f4,4,2,7,2020-01-25 20:52:57.455
e451a8,d9d4f4,5,1,8,2020-01-25 20:53:49.275
e451a8,d9d4f4,7,1,9,2020-01-25 20:54:37.256
e451a8,d9d4f4,7,2,10,2020-01-25 20:55:21.699
e451a8,d9d4f4,8,1,11,2020-01-25 20:55:37.614
e451a8,d9d4f4,8,2,12,2020-01-25 20:56:35.117
e451a8,d9d4f4,10,1,13,2020-01-25 20:57:13.800
e451a8,d9d4f4,10,2,14,2020-01-25 20:58:09.170
e451a8,d9d4f4,11,1,15,2020-01-25 20:58:21.926
e451a8,d9d4f4,11,2,16,2020-01-25 20:58:29.887
e451a8,d9d4f4,12,1,17,2020-01-25 20:59:28.950
e451a8,d9d4f4,13,3,18,2020-01-25 20:59:47.524
2b86b9,67c6a1,2,1,1,2020-02-20 02:14:20.715
2b86b9,67c6a1,2,4,2,2020-02-20 02:14:33.530
2b86b9,67c6a1,2,5,3,2020-02-20 02:14:52.946
2b86b9,67c6a1,3,1,4,2020-02-20 02:14:56.459
2b86b9,67c6a1,3,2,5,2020-02-20 02:14:58.480
2b86b9,67c6a1,4,1,6,2020-02-20 02:15:34.172
2b86b9,67c6a1,4,2,7,2020-02-20 02:16:05.921
2b86b9,67c6a1,5,1,8,2020-02-20 02:16:26.892
2b86b9,67c6a1,5,2,9,2020-02-20 02:16:49.493
2b86b9,67c6a1,7,1,10,2020-02-20 02:17:04.339
2b86b9,67c6a1,7,2,11,2020-02-20 02:17:45.558
2b86b9,67c6a1,9,1,12,2020-02-20 02:17:58.632
2b86b9,67c6a1,9,2,13,2020-02-20 02:18:35.016
2b86b9,67c6a1,10,1,14,2020-02-20 02:19:13.662
2b86b9,67c6a1,10,2,15,2020-02-20 02:19:33.661
2b86b9,67c6a1,11,1,16,2020-02-20 02:20:28.190
2b86b9,67c6a1,12,1,17,2020-02-20 02:21:07.671
2b86b9,67c6a1,13,3,18,2020-02-20 02:21:27.555
d2908f,642e92,2,1,1,2020-02-21 11:21:37.110
fd16c5,f457c5,2,1,1,2020-01-07 18:40:43.475
fd16c5,f457c5,2,4,2,2020-01-07 18:41:07.057
fd16c5,f457c5,2,5,3,2020-01-07 18:42:03.558
fd16c5,f457c5,3,1,4,2020-01-07 18:42:32.860
fd16c5,f457c5,3,2,5,2020-01-07 18:43:17.993
fd16c5,f457c5,5,1,6,2020-01-07 18:44:05.584
fd16c5,f457c5,5,2,7,2020-01-07 18:44:13.477
fd16c5,f457c5,6,1,8,2020-01-07 18:44:38.901
fd16c5,f457c5,6,2,9,2020-01-07 18:45:37.894
fd16c5,f457c5,7,1,10,2020-01-07 18:46:31.111
fd16c5,f457c5,7,2,11,2020-01-07 18:47:14.125
fd16c5,f457c5,9,1,12,2020-01-07 18:48:08.448
fd16c5,f457c5,10,1,13,2020-01-07 18:48:11.173
fd16c5,f457c5,10,2,14,2020-01-07 18:48:43.345
fd16c5,f457c5,11,1,15,2020-01-07 18:49:17.111
fd16c5,f457c5,12,1,16,2020-01-07 18:49:23.531
fd16c5,f457c5,13,3,17,2020-01-07 18:49:27.180
fd7150,c0c7c7,2,1,1,2020-02-13 04:54:05.844
ca5d19,283802,2,1,1,2020-01-04 01:48:29.108
443bf8,9a1158,2,1,1,2020-02-19 12:08:48.306
443bf8,9a1158,2,4,2,2020-02-19 12:08:57.261
443bf8,9a1158,2,5,3,2020-02-19 12:09:33.462
443bf8,9a1158,3,1,4,2020-02-19 12:09:42.419
443bf8,9a1158,3,2,5,2020-02-19 12:09:59.251
443bf8,9a1158,4,1,6,2020-02-19 12:10:26.006
443bf8,9a1158,4,2,7,2020-02-19 12:10:38.199
443bf8,9a1158,5,1,8,2020-02-19 12:11:12.486
443bf8,9a1158,5,2,9,2020-02-19 12:11:43.410
443bf8,9a1158,6,1,10,2020-02-19 12:12:20.431
443bf8,9a1158,6,2,11,2020-02-19 12:12:34.166
443bf8,9a1158,7,1,12,2020-02-19 12:13:20.021
443bf8,9a1158,7,2,13,2020-02-19 12:14:11.910
443bf8,9a1158,8,1,14,2020-02-19 12:14:24.118
443bf8,9a1158,8,2,15,2020-02-19 12:14:27.227
443bf8,9a1158,9,1,16,2020-02-19 12:15:09.254
443bf8,9a1158,9,2,17,2020-02-19 12:15:12.158
e76519,d82c8d,2,1,1,2020-02-06 17:09:11.164
e76519,d82c8d,2,4,2,2020-02-06 17:09:16.266
e76519,d82c8d,2,5,3,2020-02-06 17:09:57.567
e76519,d82c8d,4,1,4,2020-02-06 17:10:07.791
e76519,d82c8d,4,2,5,2020-02-06 17:11:00.972
e76519,d82c8d,5,1,6,2020-02-06 17:11:56.162
e76519,d82c8d,5,2,7,2020-02-06 17:12:43.823
e76519,d82c8d,6,1,8,2020-02-06 17:13:11.512
e76519,d82c8d,6,2,9,2020-02-06 17:13:57.561
e76519,d82c8d,7,1,10,2020-02-06 17:14:30.562
e76519,d82c8d,7,2,11,2020-02-06 17:15:24.325
e76519,d82c8d,9,1,12,2020-02-06 17:16:09.046
e76519,d82c8d,10,1,13,2020-02-06 17:17:04.372
e76519,d82c8d,10,2,14,2020-02-06 17:17:59.031
e76519,d82c8d,11,1,15,2020-02-06 17:18:27.478
e76519,d82c8d,11,2,16,2020-02-06 17:19:10.971
e76519,d82c8d,12,1,17,2020-02-06 17:19:53.133
e76519,d82c8d,13,3,18,2020-02-06 17:20:28.311
c3be48,a684ec,2,1,1,2020-01-30 10:57:14.994
67d5b9,b53b3a,2,1,1,2020-01-26 05:57:59.877
f0d3ec,9f6140,2,1,1,2020-02-24 15:05:59.763
f0d3ec,9f6140,2,4,2,2020-02-24 15:06:02.419
f0d3ec,9f6140,2,5,3,2020-02-24 15:06:04.532
f0d3ec,9f6140,3,1,4,2020-02-24 15:06:49.068
f0d3ec,9f6140,4,1,5,2020-02-24 15:07:14.995
f0d3ec,9f6140,4,2,6,2020-02-24 15:08:00.971
f0d3ec,9f6140,6,1,7,2020-02-24 15:08:39.616
f0d3ec,9f6140,6,2,8,2020-02-24 15:09:13.780
f0d3ec,9f6140,8,1,9,2020-02-24 15:09:53.697
f0d3ec,9f6140,8,2,10,2020-02-24 15:10:29.616
f0d3ec,9f6140,9,1,11,2020-02-24 15:10:57.608
f0d3ec,9f6140,9,2,12,2020-02-24 15:11:52.742
f0d3ec,9f6140,10,1,13,2020-02-24 15:12:13.091
f0d3ec,9f6140,10,2,14,2020-02-24 15:12:32.657
f0d3ec,9f6140,11,1,15,2020-02-24 15:12:34.782
f0d3ec,9f6140,11,2,16,2020-02-24 15:13:20.313
f0d3ec,9f6140,12,1,17,2020-02-24 15:13:53.937
f0d3ec,9f6140,13,3,18,2020-02-24 15:14:26.404
498ead,72b32a,2,1,1,2020-01-06 04:46:50.573
498ead,72b32a,2,4,2,2020-01-06 04:47:20.497
498ead,72b32a,2,5,3,2020-01-06 04:47:38.441
498ead,72b32a,4,1,4,2020-01-06 04:47:58.101
498ead,72b32a,4,2,5,2020-01-06 04:48:52.398
498ead,72b32a,5,1,6,2020-01-06 04:49:51.938
498ead,72b32a,5,2,7,2020-01-06 04:50:28.645
498ead,72b32a,7,1,8,2020-01-06 04:51:21.294
498ead,72b32a,8,1,9,2020-01-06 04:52:02.537
498ead,72b32a,8,2,10,2020-01-06 04:52:55.498
498ead,72b32a,9,1,11,2020-01-06 04:52:56.499
498ead,72b32a,10,1,12,2020-01-06 04:53:11.547
498ead,72b32a,10,2,13,2020-01-06 04:54:09.997
498ead,72b32a,11,1,14,2020-01-06 04:54:38.303
498ead,72b32a,12,1,15,2020-01-06 04:54:47.791
498ead,72b32a,13,3,16,2020-01-06 04:55:07.115
3ac9ed,66f041,2,1,1,2020-01-26 04:19:43.095
ce1da9,093f65,2,1,1,2020-01-31 12:43:43.621
d8fb8f,072b03,2,1,1,2020-01-19 16:17:55.948
6312a5,7f39f8,2,1,1,2020-02-06 02:22:57.607
ed6a7a,44f683,2,1,1,2020-02-04 02:46:09.702
ed6a7a,44f683,2,4,2,2020-02-04 02:46:52.060
ed6a7a,44f683,2,5,3,2020-02-04 02:47:49.097
ed6a7a,44f683,3,1,4,2020-02-04 02:47:59.432
ed6a7a,44f683,4,1,5,2020-02-04 02:48:29.967
ed6a7a,44f683,4,2,6,2020-02-04 02:49:16.778
ed6a7a,44f683,5,1,7,2020-02-04 02:50:06.566
ed6a7a,44f683,5,2,8,2020-02-04 02:50:49.651
ed6a7a,44f683,6,1,9,2020-02-04 02:51:38.156
ed6a7a,44f683,6,2,10,2020-02-04 02:52:02.340
ed6a7a,44f683,7,1,11,2020-02-04 02:52:48.940
ed6a7a,44f683,7,2,12,2020-02-04 02:53:48.825
ed6a7a,44f683,9,1,13,2020-02-04 02:54:31.920
ed6a7a,44f683,9,2,14,2020-02-04 02:54:56.754
ed6a7a,44f683,10,1,15,2020-02-04 02:55:47.143
ed6a7a,44f683,10,2,16,2020-02-04 02:56:23.604
ed6a7a,44f683,11,1,17,2020-02-04 02:57:12.510
ed6a7a,44f683,11,2,18,2020-02-04 02:57:22.887
ed6a7a,44f683,12,1,19,2020-02-04 02:57:35.475
ed6a7a,44f683,13,3,20,2020-02-04 02:58:08.844
c8a342,03afdb,2,1,1,2020-02-21 16:55:25.149
c8a342,03afdb,2,4,2,2020-02-21 16:55:58.586
c8a342,03afdb,5,1,3,2020-02-21 16:56:35.279
c8a342,03afdb,6,1,4,2020-02-21 16:56:38.300
c8a342,03afdb,6,2,5,2020-02-21 16:57:02.056
c8a342,03afdb,7,1,6,2020-02-21 16:57:17.679
c8a342,03afdb,7,2,7,2020-02-21 16:57:46.131
c8a342,03afdb,8,1,8,2020-02-21 16:58:10.873
c8a342,03afdb,8,2,9,2020-02-21 16:59:09.410
c8a342,03afdb,10,1,10,2020-02-21 16:59:09.492
c8a342,03afdb,10,2,11,2020-02-21 16:59:49.356
c8a342,03afdb,11,1,12,2020-02-21 17:00:33.695
c8a342,03afdb,12,1,13,2020-02-21 17:01:00.321
4e9505,ea5d2f,2,1,1,2020-01-29 08:49:50.741
4e9505,ea5d2f,2,4,2,2020-01-29 08:50:10.176
4e9505,ea5d2f,2,5,3,2020-01-29 08:50:38.924
4e9505,ea5d2f,5,1,4,2020-01-29 08:51:11.098
4e9505,ea5d2f,5,2,5,2020-01-29 08:51:43.029
4e9505,ea5d2f,6,1,6,2020-01-29 08:52:39.430
4e9505,ea5d2f,6,2,7,2020-01-29 08:53:01.161
4e9505,ea5d2f,8,1,8,2020-01-29 08:53:01.928
4e9505,ea5d2f,8,2,9,2020-01-29 08:54:00.406
4e9505,ea5d2f,10,1,10,2020-01-29 08:54:24.324
4e9505,ea5d2f,10,2,11,2020-01-29 08:55:07.654
4e9505,ea5d2f,11,1,12,2020-01-29 08:56:02.014
4e9505,ea5d2f,12,1,13,2020-01-29 08:56:47.844
4e9505,ea5d2f,13,3,14,2020-01-29 08:57:44.202
d1db12,fc490c,2,1,1,2020-01-15 07:01:02.758
d1db12,fc490c,2,4,2,2020-01-15 07:01:31.479
d1db12,fc490c,2,5,3,2020-01-15 07:02:21.848
d1db12,fc490c,3,1,4,2020-01-15 07:03:02.854
d1db12,fc490c,4,1,5,2020-01-15 07:03:54.152
d1db12,fc490c,4,2,6,2020-01-15 07:04:39.525
d1db12,fc490c,5,1,7,2020-01-15 07:05:33.595
d1db12,fc490c,5,2,8,2020-01-15 07:06:13.737
d1db12,fc490c,6,1,9,2020-01-15 07:06:28.943
d1db12,fc490c,6,2,10,2020-01-15 07:07:19.620
d1db12,fc490c,7,1,11,2020-01-15 07:07:52.292
d1db12,fc490c,7,2,12,2020-01-15 07:07:54.802
d1db12,fc490c,8,1,13,2020-01-15 07:08:38.588
d1db12,fc490c,10,1,14,2020-01-15 07:09:35.281
d1db12,fc490c,11,1,15,2020-01-15 07:10:20.717
d1db12,fc490c,11,2,16,2020-01-15 07:10:29.970
d1db12,fc490c,12,1,17,2020-01-15 07:11:04.153
d1db12,fc490c,13,3,18,2020-01-15 07:11:34.022
0edbe8,3295c7,2,1,1,2020-01-13 05:27:30.932
0edbe8,3295c7,2,4,2,2020-01-13 05:27:42.178
0edbe8,3295c7,2,5,3,2020-01-13 05:28:12.524
0edbe8,3295c7,3,1,4,2020-01-13 05:28:37.224
0edbe8,3295c7,3,2,5,2020-01-13 05:29:04.183
0edbe8,3295c7,4,1,6,2020-01-13 05:29:22.513
0edbe8,3295c7,4,2,7,2020-01-13 05:29:23.054
0edbe8,3295c7,5,1,8,2020-01-13 05:29:57.728
0edbe8,3295c7,9,1,9,2020-01-13 05:30:47.089
0edbe8,3295c7,9,2,10,2020-01-13 05:31:23.434
0edbe8,3295c7,10,1,11,2020-01-13 05:31:33.879
0edbe8,3295c7,10,2,12,2020-01-13 05:31:52.947
0edbe8,3295c7,11,1,13,2020-01-13 05:32:46.702
0edbe8,3295c7,11,2,14,2020-01-13 05:33:03.138
7d2bef,735b90,2,1,1,2020-02-16 06:04:38.986
237e12,a3f390,2,1,1,2020-01-07 10:06:01.235
237e12,a3f390,2,4,2,2020-01-07 10:06:03.479
237e12,a3f390,2,5,3,2020-01-07 10:06:25.968
237e12,a3f390,3,1,4,2020-01-07 10:07:01.715
237e12,a3f390,3,2,5,2020-01-07 10:07:35.266
237e12,a3f390,4,1,6,2020-01-07 10:08:07.939
237e12,a3f390,4,2,7,2020-01-07 10:08:14.437
237e12,a3f390,6,1,8,2020-01-07 10:08:17.061
237e12,a3f390,8,1,9,2020-01-07 10:08:50.830
237e12,a3f390,9,1,10,2020-01-07 10:09:45.454
237e12,a3f390,9,2,11,2020-01-07 10:10:09.668
237e12,a3f390,10,1,12,2020-01-07 10:10:55.813
237e12,a3f390,10,2,13,2020-01-07 10:11:26.198
237e12,a3f390,12,1,14,2020-01-07 10:11:44.040
237e12,a3f390,13,3,15,2020-01-07 10:12:07.008
70aafc,14bfa6,2,1,1,2020-01-02 23:01:33.322
70aafc,14bfa6,2,4,2,2020-01-02 23:02:02.895
70aafc,14bfa6,2,5,3,2020-01-02 23:02:05.748
70aafc,14bfa6,4,1,4,2020-01-02 23:02:47.184
70aafc,14bfa6,4,2,5,2020-01-02 23:03:31.848
70aafc,14bfa6,5,1,6,2020-01-02 23:03:50.173
70aafc,14bfa6,5,2,7,2020-01-02 23:03:54.830
70aafc,14bfa6,6,1,8,2020-01-02 23:04:31.776
70aafc,14bfa6,6,2,9,2020-01-02 23:05:29.348
70aafc,14bfa6,7,1,10,2020-01-02 23:06:14.514
70aafc,14bfa6,7,2,11,2020-01-02 23:06:48.206
70aafc,14bfa6,8,1,12,2020-01-02 23:07:20.929
70aafc,14bfa6,8,2,13,2020-01-02 23:07:37.870
70aafc,14bfa6,9,1,14,2020-01-02 23:08:28.931
70aafc,14bfa6,9,2,15,2020-01-02 23:08:51.669
70aafc,14bfa6,10,1,16,2020-01-02 23:09:45.804
70aafc,14bfa6,10,2,17,2020-01-02 23:10:29.823
70aafc,14bfa6,12,1,18,2020-01-02 23:10:53.103
70aafc,14bfa6,13,3,19,2020-01-02 23:11:50.081
e9798f,7cbbc4,2,1,1,2020-01-04 08:37:37.893
bfeabf,e2c420,2,1,1,2020-02-03 21:55:18.988
e2a6c5,32bb90,2,1,1,2020-01-13 22:06:30.629
e2a6c5,32bb90,2,4,2,2020-01-13 22:07:19.642
e2a6c5,32bb90,2,5,3,2020-01-13 22:07:31.580
e2a6c5,32bb90,3,1,4,2020-01-13 22:08:20.977
e2a6c5,32bb90,3,2,5,2020-01-13 22:08:50.933
e2a6c5,32bb90,4,1,6,2020-01-13 22:09:47.182
e2a6c5,32bb90,4,2,7,2020-01-13 22:10:18.649
e2a6c5,32bb90,5,1,8,2020-01-13 22:10:29.001
e2a6c5,32bb90,5,2,9,2020-01-13 22:10:37.651
e2a6c5,32bb90,6,1,10,2020-01-13 22:11:08.606
e2a6c5,32bb90,6,2,11,2020-01-13 22:11:30.444
e2a6c5,32bb90,7,1,12,2020-01-13 22:11:47.666
e2a6c5,32bb90,7,2,13,2020-01-13 22:12:27.964
e2a6c5,32bb90,8,1,14,2020-01-13 22:12:57.575
e2a6c5,32bb90,9,1,15,2020-01-13 22:13:52.863
e2a6c5,32bb90,10,1,16,2020-01-13 22:14:27.413
e2a6c5,32bb90,10,2,17,2020-01-13 22:14:27.438
e2a6c5,32bb90,11,1,18,2020-01-13 22:15:03.264
e2a6c5,32bb90,11,2,19,2020-01-13 22:15:45.307
e2a6c5,32bb90,12,1,20,2020-01-13 22:15:59.114
e2a6c5,32bb90,13,3,21,2020-01-13 22:16:12.586
c01d34,d2ddea,2,1,1,2020-02-13 11:45:19.517
1dfd99,ad61ab,2,1,1,2020-02-11 10:01:07.549
1dfd99,ad61ab,2,4,2,2020-02-11 10:01:52.431
1dfd99,ad61ab,2,5,3,2020-02-11 10:01:58.927
1dfd99,ad61ab,4,1,4,2020-02-11 10:02:19.449
1dfd99,ad61ab,4,2,5,2020-02-11 10:02:42.631
1dfd99,ad61ab,5,1,6,2020-02-11 10:03:22.558
1dfd99,ad61ab,6,1,7,2020-02-11 10:03:56.374
1dfd99,ad61ab,6,2,8,2020-02-11 10:04:16.853
1dfd99,ad61ab,7,1,9,2020-02-11 10:05:03.595
1dfd99,ad61ab,8,1,10,2020-02-11 10:05:38.142
1dfd99,ad61ab,8,2,11,2020-02-11 10:06:18.792
1dfd99,ad61ab,9,1,12,2020-02-11 10:06:59.127
1dfd99,ad61ab,10,1,13,2020-02-11 10:07:09.374
1dfd99,ad61ab,10,2,14,2020-02-11 10:07:38.704
1dfd99,ad61ab,11,1,15,2020-02-11 10:08:17.120
1dfd99,ad61ab,11,2,16,2020-02-11 10:08:52.594
1dfd99,ad61ab,12,1,17,2020-02-11 10:09:17.928
1dfd99,ad61ab,13,3,18,2020-02-11 10:09:25.719
f78639,d09bf4,2,1,1,2020-01-19 09:00:13.094
f78639,d09bf4,2,4,2,2020-01-19 09:00:24.987
f78639,d09bf4,3,1,3,2020-01-19 09:00:46.363
f78639,d09bf4,4,1,4,2020-01-19 09:00:56.197
f78639,d09bf4,4,2,5,2020-01-19 09:01:14.026
f78639,d09bf4,6,1,6,2020-01-19 09:01:28.143
f78639,d09bf4,8,1,7,2020-01-19 09:01:37.209
f78639,d09bf4,10,1,8,2020-01-19 09:02:10.284
f78639,d09bf4,12,1,9,2020-01-19 09:03:05.437
f78639,d09bf4,13,3,10,2020-01-19 09:03:08.607
8836de,fbd793,2,1,1,2020-02-26 05:24:12.620
8836de,fbd793,2,4,2,2020-02-26 05:24:52.354
8836de,fbd793,2,5,3,2020-02-26 05:25:42.156
8836de,fbd793,4,1,4,2020-02-26 05:25:43.143
8836de,fbd793,4,2,5,2020-02-26 05:26:19.476
8836de,fbd793,5,1,6,2020-02-26 05:26:26.551
8836de,fbd793,5,2,7,2020-02-26 05:27:08.929
8836de,fbd793,7,1,8,2020-02-26 05:27:44.043
8836de,fbd793,7,2,9,2020-02-26 05:27:53.598
8836de,fbd793,8,1,10,2020-02-26 05:28:47.831
8836de,fbd793,9,1,11,2020-02-26 05:29:04.293
8836de,fbd793,9,2,12,2020-02-26 05:30:01.925
8836de,fbd793,10,1,13,2020-02-26 05:30:58.510
8836de,fbd793,10,2,14,2020-02-26 05:31:38.361
8836de,fbd793,11,1,15,2020-02-26 05:32:32.355
8836de,fbd793,11,2,16,2020-02-26 05:33:08.521
8836de,fbd793,12,1,17,2020-02-26 05:33:44.346
8836de,fbd793,13,3,18,2020-02-26 05:34:21.612
da7cf0,28dd2c,2,1,1,2020-01-14 05:02:22.126
